2.636841346643112516e+01
2.425614274014589000e+01
1.893690793203974110e+01
2.917427140477211367e+01
1.206428912639146667e+01
2.052455924884110772e+01
9.789221480258163410e+00
1.075117832727101153e+01
1.418258243458987167e+01
1.542644569575598013e+01
1.228681881658280517e+01
1.798189347068561972e+01
1.267365577244402353e+01
1.162985255661888040e+01
7.314394812294230519e+01
1.540452313333695855e+01
4.386006610410164086e+01
3.714955090595415044e+01
1.212375057222917718e+01
1.773424454030787700e+01
3.190482531561954715e+01
3.017938085207435961e+01
1.422958781942643114e+01
1.930228984089247746e+01
7.428853013488526358e+01
1.573825076546172497e+01
1.639180668400574348e+01
1.930212721500286932e+01
1.874438420694876228e+01
3.376738882658712981e+01
1.546497323722603490e+01
2.640975994118039694e+01
1.879706865231852930e+01
9.722635530131665860e+01
2.737466091997875495e+01
1.084902196490990178e+01
3.314762066829715081e+01
1.252917448194205008e+01
1.327424704002986111e+01
1.390903925534220242e+01
3.545156228651750041e+01
1.848073415710682355e+01
2.685553431408434122e+01
9.227406353989954368e+01
1.578094946247468755e+01
5.296489389085616040e+01
2.511003030829256488e+01
2.331725900287076314e+01
1.309804857612463280e+01
2.542895467881467653e+01
4.248045216869512331e+01
1.864818184057413930e+01
9.875908218366934221e+00
1.739838263770286630e+01
2.928859240150249832e+01
1.447696047285268861e+01
1.551960731316052033e+01
5.044726125668427130e+01
1.960057520315508128e+01
1.865369633319862430e+01
2.322721172786162924e+01
4.830062475380368880e+01
1.025816837540661481e+02
3.137611011470510647e+01
1.024465067000007501e+01
2.381943855748545502e+01
4.292679450625070814e+01
2.122667305657174097e+01
8.908106120261246019e+01
1.953950509088569731e+01
2.374886666696771442e+01
3.255284984703854434e+01
2.290966594808594436e+01
1.998029222018783457e+01
4.243553305122269848e+01
2.676831667419271454e+01
1.212411931872637538e+01
1.722899350181049272e+01
9.426778516082021042e+01
1.635828111893897585e+01
1.398326413938075063e+01
8.056389322926864338e+01
1.607299941494272133e+01
1.549560278084479137e+01
2.893730371872243268e+01
2.533357661881710499e+01
2.371083038227799022e+01
1.869459361228717853e+01
1.062014659052216530e+02
2.570389124740301767e+01
2.404282886751985870e+01
2.585855038869986799e+01
9.557188232362204872e+01
7.990760287027089248e+01
5.278678501246192667e+01
2.235977676565310190e+01
1.274119528495156928e+01
1.341608155229593713e+01
1.422611342728830763e+01
1.478373735646521325e+01
2.169367287476549677e+01
5.145575920383059554e+01
1.303834044657305924e+01
1.035761778349045947e+01
1.549929783387587179e+01
1.736761767170531101e+01
1.061333032188555947e+01
2.860410775527736860e+01
5.236558330201621203e+01
1.012335458876181349e+01
1.228575350840050007e+01
3.022800044504704431e+01
1.724533469348725845e+01
